Date,Player,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Tag,Air Density,Temperature,Air Pressure,Relative Humidity,Backswing Time,Downswing Time
,,,[mph],[deg],[deg],[deg],[deg],[mph],,[deg],[deg],[rpm],[rpm],[rpm],,[deg],[yds],[yds],[deg],[yds],[yds],[deg],[yds],,[g/L],[deg C],[kPa],[%],[sec],[sec]
04/17/26 13:38:45 PM,Forrest,3 Wood,82.64101061,0.229576439,3.951948166,6.538086414,2.586138248,77.79907386,0.941410001,7.157503605,5.865027905,5465.263489,105.7564401,5466.286621,Estimated,1.108572602,2.578095485,63.30103467,5.654785156,6.237364534,103.5490453,5.644482136,10.18462351,,1.14991796,23.88888931,98.65278625,54,951,150
04/17/26 13:39:07 PM,Forrest,3 Wood,83.43947394,-2.024044991,-5.177809715,9.181407928,14.35921764,115.8362165,1.38826638,0.58330369,6.893933296,5384.403848,-19.84788451,5384.44043,Estimated,-0.211201623,2.145875534,112.7777058,6.955025196,13.65629714,165.925587,7.048206806,20.35986047,,1.14991796,23.88888931,98.65278625,54,952,163
04/17/26 13:39:35 PM,Forrest,3 Wood,78.25053319,-2.720071554,-3.557904243,1.01632905,4.574233294,115.9739599,1.482085236,7.458699226,0.389645875,3257.24926,-929.4812352,3387.271484,Measured,-15.92650604,8.640291886,145.6912102,5.166949749,13.12071027,191.4703055,6.321550369,21.08249234,,1.14991796,23.88888931,98.65278625,54,969,156
04/17/26 13:39:55 PM,Forrest,3 Wood,77.84400134,,-4.820944786,3.318788528,8.139733315,116.6241498,1.498177737,8.861441612,2.122897863,5277.618502,101.0821627,5278.586426,Measured,1.097251177,14.87395029,158.2504152,1.655639768,4.572389494,174.8968219,1.612162232,4.920868786,,1.14991796,23.88888931,98.65278625,54,998,141
04/17/26 13:40:24 PM,Forrest,3 Wood,80.8156151,-0.92207557,-5.689313412,6.696521282,12.38583469,114.5673585,1.417638886,2.20147562,4.788787842,5232.14075,-35.43513054,5232.260742,Estimated,-0.388034731,3.88603121,122.8901383,4.91119194,10.5208742,169.8067515,4.983736992,14.75167883,,1.14991796,23.88888931,98.65278625,54,968,177
04/17/26 13:40:53 PM,Forrest,3 Wood,77.98811061,-3.054303169,-6.294160843,2.667782545,8.961943388,115.773062,1.484496304,7.976651192,1.403807759,4806.514423,-659.7766373,4851.585938,Estimated,-7.815983295,12.28799278,153.371338,4.470674038,11.95519218,180.7045098,4.914940357,15.48231536,,1.14991796,23.88888931,98.65278625,54,1034,175
04/17/26 13:41:18 PM,Forrest,3 Wood,79.03213485,-7.5556674,-2.807016611,4.363663673,7.170680285,115.9389395,1.466984787,,3.233178854,4280.860896,-415.9718721,4301.023438,Measured,-5.550014973,0,0.943866133,3.244496107,0.053419738,161.8107345,4.226283073,11.92486002,,1.14991796,23.88888931,98.65278625,54,995,144
04/17/26 13:42:04 PM,Forrest,3 Wood,83.24239035,-4.244331837,-6.496379375,-0.347499609,6.148879766,114.9088671,1.380412872,8.907412529,-1.09831655,5736.677328,-502.0771065,5758.606445,Estimated,-5.001812458,14.69274165,153.7022958,1.065327048,2.857935011,169.1845517,1.251013517,3.693682537,,1.14991796,23.88888931,98.65278625,54,957,166
04/17/26 13:42:37 PM,Forrest,3 Wood,78.85914911,-4.45267725,-4.322935104,4.882071018,9.205006123,113.4097399,1.438130403,5.986952305,3.469328403,6699.804004,-717.6081153,6738.125488,Estimated,-6.113575459,10.41341995,141.6950374,6.042702198,14.91624302,167.455772,6.417165756,18.71599998,,1.14991796,23.88888931,98.65278625,54,953,159
04/17/26 13:43:03 PM,Forrest,3 Wood,78.45560389,-5.267412663,-4.992604733,7.404782772,12.3973875,104.4410453,1.33121205,10.36614513,5.457747459,2892.403288,-848.2179777,3014.211426,Estimated,-16.34415245,9.032326918,129.3299298,9.770143509,21.94672157,175.4728649,10.88777447,33.14437637,,1.14991796,23.88888931,98.65278625,54,955,178
04/17/26 13:43:41 PM,Forrest,3 Wood,81.23062046,-2.791369915,-4.593275547,3.857630968,8.450906515,114.5583986,1.4102859,6.897017002,2.594002724,3134.792439,-885.9931489,3257.592285,Estimated,-15.78199768,7.248981057,138.0645984,6.976791859,16.770374,187.2018805,8.143216133,26.51679102,,1.14991796,23.88888931,98.65278625,54,997,160
